id,name,description,alcohol,glass_id,technique_id,image
88,レディ・デイ,名前はサックス奏者のレスター・ヤングがアメリカ黒人の歌姫であるビリー・ホリデイに慈愛を込めてつけた名前から。ライチリキュールの香りが漂い、甘さは感じず、程良いフルーティーな酸味で、すっきりとした味わい。,度数 約 21 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_lady_day-02_01.jpg
89,スカイ・ダイビング,1967年に開催された全日本バーテンダー協会によるカクテル・コンペティションの優勝作品。大阪の渡辺義之氏作。澄み切った青空を連想させる美しさに、甘味と酸味のバランスがほどよく調和。,度数 約 28 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sky_diving_01.jpg?v=1
90,サンチャゴ,ラムの産地、サンチャゴに因んでつけられたカクテル。ほのかな甘みと酸味が加わることでラムの風味を引き立てている。グレナデンシロップの甘味がラムと相性が良く、ライムの酸味が全体を引き締めている味わい。,度数 約 34 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_santiago_01.jpg
91,ピニャ・コラーダ,カリブ発祥のトロピカルカクテル。名前はスペイン語で「裏ごししたパイナップル」という意味。甘めでトロピカルな風味を感じ、ミルキーで口当たりが良い。,度数 弱い (8度以下),9,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_pina_colada_01.jpg
92,ブルー・ハワイ,南海の楽園・ハワイの美しい海を想わせるカクテル。ハワイで考案されたと言われている。このカクテルが流行したのは、1980年代前半。,度数 約 14 %,5,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_blue_hawaii_01.jpg
93,ロンリコ・ローズ,,度数 約 25 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_ronrico_rose_01.jpg
94,ジャック・ター,横浜の老舗バー「ウィンドジャマー」(Windjammer) オリジナルカクテル。名前は「水夫」という意味。フルーティーでなめらかな口当たり。,度数 強い (25度以上),2,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_jack_tar_01_01.jpg
95,ジャック・ター,ジャック・ターとは「水夫(船乗り)」の意味。横浜の老舗バー「ウインドジャマー ジャズ カクテル ラウンジ」オリジナルカクテル。フルーティーでなめらかな口当たりとライムの香り。本来は、ロンリコ151プルーフ(75度)のダーク・ラムをベースにし、ピーチではなくサザンカンフォートを使用し、こちらは派生レシピ。,度数 約 30 %,2,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_jack_tar_02_01.jpg
96,ブルー・ハワイアン,クリーミーな甘さ。青い海、常夏の島ハワイをイメージしたカクテル。,度数 普通 (9度〜24度),5,4,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_blue_hawaiian_01.jpg
97,XYZ,名前の意味は諸説あり、最後の文字ということから「これ以上はない」という究極のカクテルという意味の説、「もう後が無い」といった意説の説、「今夜はこれで終わり」といった意味の説がある。レモンの酸味とキュラソー甘みがラムと合わさり、スッキリとした甘さとほのかな苦味で優しい飲み口。ベースをラム酒からブランデーに変更するとサイドカー、ジンに変更するとホワイトレディ、ウォッカベースがバラライカ、テキーラベースがマルガリータになる。材料の比率を変えるとマイアミになる。,度数 約 25 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_xyz_01.jpg
98,ジャマイカ・クーラー,シンプルにコーヒーとラムを味わえる冷たいカクテル。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_jamaica_cooler_01.jpg
99,ホット・バタード・ラム,溶けたバターのコクのある香りとラムの香りが湯気にのって立ち上がり、体が芯から温まるカクテル。,度数 普通 (9度〜24度),7,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_hot_buttered_rum_01.jpg
100,ホット・バタード・ラム・カウ,溶けたバターのコクのある香りとラムの香りが湯気にのって立ち上がり、ミルキーで甘さも感じるカクテル。,度数 普通 (9度〜24度),7,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_hot_buttered_rum_cow_01.jpg
101,ダイキリ,1896年、キューバの「ダイキリ」という鉱山で技師として働いていたアメリカ人ジェニングス・コックスが、灼熱の地で清涼感を求めてキューバの特産物であるラムにライム、砂糖、氷を入れて作ったのが始まり。ラムの風味とライムの酸味をシュガーの甘さが優しく包む。,度数 約 25 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_daiquiri_01.jpg
102,ピンク・ダイキリ,ライムの酸味が心地良く、ラムの風味が際立っている。バカルディ社のラムを使って作ったピンク・ダイキリはバカルディと呼ばれる。,度数 約 27 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_pink_daiquiri_01.jpg
103,ラム・トディ・バタード,蜂蜜とバターの甘みとダーク・ラムの風味が合わさったホットドリンク。,,7,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_rum_toddy_buttered_01.jpg
104,トレーダー・ビックス・コーヒー・グロッグ,ダーク・ラムのアルコールの強さをバターと生クリームが優しく包み込み、クリーミーな口当たり。,,7,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_trader_vics_coffee_grog_01.jpg
105,ソル・クバーノ,名前は「キューバの太陽」という意味。フレッシュで、軽やかな飲み心地。さわやかな苦味と酸味となったトロピカルな味わい。 神戸市「サヴォイ北野坂」の木村義久氏が考案。1980年第1回トロピカルカクテルコンテストで1位を獲得。,度数 普通 (9度〜24度),5,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sol_cubano_01.jpg
106,バターグロッグ,ラムに林檎のフルーティさとバターのコクが加わり、甘くて暖まるカクテル。,,7,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_buttergrog_01.jpg
107,プラチナ・ブロンド,名前は「銀白色の髪の女性」の意味。コアントローの甘みが特徴的で、上品なケーキのような味わいのデザート系カクテル。,度数 約 27 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_platinum_blonde_01.jpg?v=2
108,ムーンライト・アカサカ,レモンとスミレの香りが漂い、程良い酸味と甘さを感じながら、さっぱりとした味わい。赤坂東急ホテルオリジナルカクテル。木原均氏の創作。1973年 第2回 H.B.A. 創作 カクテル コンペティション 第2位を受賞。,度数 約 27 %,3,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_moonlight_akasaka_01.jpg
109,ティンカー・ベル,甘く華やかで、妖精をイメージしたもの。帝国ホテル開業100周年記念のカクテル。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_tinker_bell_01.jpg
110,ラム・バック,ラムにジンジャー・エールの甘さに爽快感が加わったカクテル。,度数 普通 (9度〜24度),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_rum_buck_01.jpg
111,ディアボロ,爽やかな香りで、甘さ控えめのさっぱりとした口当たり。,度数 約 31 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_diabolo_01.jpg
112,フェアリー・ウィスパー,綺麗な色で、甘さがあって飲みやすい。君島孝司氏の創作。1985年 第14回 H.B.A. 創作 カクテル コンペティション 第1位を受賞。,度数 普通 (9度〜24度),1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_fairy_whisper_01.jpg
113,ピィティ '81,トロピカルでフルーティな味わい。1981年 サントリー トロピカルカクテルのコンテストでグランプリを受賞。中島明史氏の創作。ピィティとはタヒチ語で数字の2。,度数 普通 (9度〜24度),11,3,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_piti_81_01.jpg
114,エル・プレジデンテ,スぺイン語で大統領/社長という意味。メキシコにある同じ名前のホテルのオリジナルカクテル。ドライ・ベルモットの香りが漂い、オレンジキュラソーの甘みを感じながらもドライな味わい。,度数 約 34 %,1,2,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_el_presidente_01.jpg
115,ブラック・デビル,マティーニのレシピにあるジンを、ホワイト・ラムに替え、ブラック・オリーブを使ったカクテル。キレのある辛口で、食前酒にぴったり。,度数 約 32 %,1,2,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_black_devil_01.jpg
116,ハバナ・ビーチ,名前はラムの産地として有名なキューバの首都、ハバナが由来。フルーティで、トロピカルな味と雰囲気のカクテル。ハバナの白い砂丘とエメラルドグリーンの海をイメージしたもの。,度数 約 15 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_havana_beach_01.jpg
117,サード・レール,ラム版の「ブロンクス」カクテルといったもので、ラムをジンに変えると「ブロンクス」になる。ベルモットの豊かな香りと味わいを感じ、程良い甘みがあって、口当たりも優しい。,度数 約 23 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_third_rail_01.jpg
118,マヤ,名前は中米のマヤ族が築いたマヤ文明から。フルーティーでトロピカルなカクテル。,,5,4,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_maya_01.jpg
119,バカルディ・ホット・ココア,ラムの甘みとホットココアのビターさとミルキーさが良く合い、身体の芯から温まるホットカクテル。,,7,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_bacardi_hot_cocoa_01.jpg
120,ゾンビ・カクテル,3種類のラムの風味が重なり、とても爽やさがあって、フルーティでトロピカル感たっぷりの飲みやすさがあるものの、ロングカクテルでアルコール度数が高いため、飲みきったときの総アルコール量が多く、ちょっと危険なカクテル。映画「ティファニーで朝食を」のパーティーシーンでオードリーヘップバーンが飲んでいるカクテル。ゾンビカクテルの原型は、ドン・ビーチが1934年に経営するレストラン「ドン・ザ・ビーチコマー」のために作られた。ドンは商談の前に二日酔いを治す手助けを必要としていた男性のためにこのドリンクを作ったと言われている。この二日酔いの客は、数日後にドンのバーに戻ってきて、このドリンクのせいで旅行中ずっと「ゾンビ」になってしまったと不満を漏らしたという。ドン・ザ・ビーチコーマーは、このドリンクを提供している他の多くのバーやレストランとともに、客を一人2本までに制限しており、ドンは、その目を疑うようなアルコール度数のために、このドリンクが人を「歩く死者のように」することができると説明している。,度数 約 22 %,4,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_zombie_cocktail_01.jpg
